Time Stamp,Capitl,Centrl,Dunwod,Genese,Hud Vl,Longil,Mhk Vl,Millwd,N.Y.C.,North,West,NYISO
7/19/2018 11:00,1397,1882,669,1097,1125,2143,872,329,5732,567,1684,17497
7/19/2018 12:00,1394,1873,673,1094,1118,2155,859,327,5775,563,1684,17515
7/19/2018 13:00,1384,1861,674,1091,1114,2173,842,326,5785,560,1680,17490
7/19/2018 14:00,1387,1848,676,1083,1120,2189,832,325,5769,555,1675,17459
7/19/2018 15:00,1407,1859,687,1087,1142,2226,837,331,5789,553,1681,17599
7/19/2018 16:00,1463,1906,704,1111,1186,2322,861,346,5837,555,1708,17999
7/19/2018 17:00,1543,1994,742,1168,1260,2507,898,371,5978,559,1768,18788
7/19/2018 18:00,1560,2055,759,1212,1295,2579,920,389,6092,561,1835,19257
7/19/2018 19:00,1514,2018,742,1192,1259,2512,896,384,6044,555,1825,18941
7/19/2018 20:00,1461,1961,719,1166,1213,2426,856,370,5950,550,1808,18480
7/19/2018 21:00,1399,1886,693,1122,1159,2324,818,355,5835,548,1766,17905
7/19/2018 22:00,1316,1787,646,1061,1082,2159,756,322,5589,539,1705,16962
7/19/2018 23:00,1244,1709,597,1008,1007,1990,710,290,5270,532,1644,16001
7/20/2018 0:00,1220,1666,550,962,942,1835,713,265,4931,533,1589,15206
7/20/2018 1:00,1197,1641,532,945,913,1773,702,257,4755,531,1572,14818
7/20/2018 2:00,1191,1630,525,940,901,1740,700,256,4652,530,1567,14632
7/20/2018 3:00,1199,1643,523,949,903,1740,706,257,4621,533,1572,14646
7/20/2018 4:00,1232,1699,533,984,926,1788,735,266,4686,540,1603,14992
7/20/2018 5:00,1321,1831,576,1066,993,1927,798,293,4977,559,1689,16030
7/20/2018 6:00,1469,2042,651,1191,1104,2177,904,334,5519,587,1838,17816
7/20/2018 7:00,1535,2148,705,1260,1158,2307,962,357,6034,602,1937,19005
7/20/2018 8:00,1522,2153,711,1269,1162,2325,974,356,6359,602,1954,19387
7/20/2018 9:00,1498,2140,708,1274,1162,2284,977,353,6542,604,1967,19509
7/20/2018 10:00,1469,2137,709,1279,1132,2242,968,348,6607,602,1971,19464
7/20/2018 11:00,1449,2117,698,1272,1110,2193,953,341,6618,600,1960,19311
7/20/2018 12:00,1434,2093,693,1259,1088,2168,936,334,6603,597,1941,19146
7/20/2018 13:00,1433,2085,692,1252,1087,2175,931,332,6599,593,1936,19115
7/20/2018 14:00,1453,2073,699,1242,1102,2210,928,334,6585,590,1930,19146
7/20/2018 15:00,1497,2067,719,1239,1141,2295,935,343,6621,591,1919,19367
7/20/2018 16:00,1567,2103,746,1259,1205,2448,961,361,6702,598,1931,19881
7/20/2018 17:00,1672,2208,795,1321,1303,2708,1008,392,6859,608,1991,20865
7/20/2018 18:00,1717,2292,830,1378,1364,2854,1044,419,6894,614,2067,21473
7/20/2018 19:00,1683,2272,819,1358,1349,2806,1031,418,6771,610,2058,21175
7/20/2018 20:00,1635,2218,791,1317,1316,2707,997,404,6604,604,2022,20615
7/20/2018 21:00,1568,2127,755,1251,1264,2570,961,388,6396,595,1959,19834
7/20/2018 22:00,1474,1994,696,1165,1181,2356,897,354,6055,581,1865,18618
7/20/2018 23:00,1392,1891,640,1096,1101,2150,840,321,5636,571,1768,17406
7/21/2018 0:00,1316,1804,592,1040,1017,1992,783,286,5194,550,1690,16264
7/21/2018 1:00,1287,1762,572,1012,984,1926,762,276,4975,545,1651,15752
7/21/2018 2:00,1278,1738,561,997,972,1890,754,274,4853,543,1631,15491
7/21/2018 3:00,1284,1737,557,997,973,1881,756,274,4804,545,1622,15430
7/21/2018 4:00,1315,1778,566,1023,992,1922,780,282,4851,551,1643,15703
7/21/2018 5:00,1404,1894,609,1094,1055,2049,841,309,5119,568,1718,16660
7/21/2018 6:00,1557,2093,687,1209,1164,2279,948,350,5643,595,1858,18383
7/21/2018 7:00,1619,2186,740,1271,1209,2391,997,371,6145,608,1944,19481
7/21/2018 8:00,1597,2182,746,1275,1208,2385,997,369,6442,605,1953,19759
7/21/2018 9:00,1577,2162,748,1275,1203,2350,994,364,6616,605,1967,19861
7/21/2018 10:00,1547,2151,750,1272,1185,2312,984,359,6676,601,1969,19806
7/21/2018 11:00,1530,2125,744,1260,1169,2278,967,352,6685,597,1955,19662
7/21/2018 12:00,1511,2095,740,1247,1152,2254,946,347,6671,593,1934,19490
7/21/2018 13:00,1509,2086,736,1240,1146,2258,935,343,6665,587,1932,19437
7/21/2018 14:00,1509,2065,736,1225,1153,2296,924,342,6642,583,1919,19394
7/21/2018 15:00,1529,2054,747,1222,1178,2360,923,349,6676,581,1905,19524
7/21/2018 16:00,1580,2086,765,1237,1225,2481,945,365,6752,585,1916,19937
7/21/2018 17:00,1659,2171,792,1283,1307,2685,984,390,6851,590,1959,20671
7/21/2018 18:00,1693,2240,813,1332,1356,2792,1015,412,6832,594,2029,21108
7/21/2018 19:00,1657,2202,798,1310,1333,2729,995,408,6678,589,2016,20715
7/21/2018 20:00,1608,2132,770,1272,1293,2623,956,393,6482,582,1981,20092
7/21/2018 21:00,1541,2031,736,1209,1234,2483,915,374,6254,574,1921,19272
7/21/2018 22:00,1441,1896,678,1124,1143,2270,845,338,5902,559,1826,18022
7/21/2018 23:00,1355,1791,623,1057,1058,2068,788,304,5485,551,1728,16808
7/22/2018 0:00,1297,1722,577,1005,990,1942,758,279,5121,545,1655,15891
7/22/2018 1:00,1267,1682,554,978,956,1865,739,268,4886,541,1619,15355
7/22/2018 2:00,1255,1657,541,963,940,1816,733,264,4743,540,1600,15052
7/22/2018 3:00,1257,1653,534,963,939,1801,733,263,4685,540,1593,14961
7/22/2018 4:00,1287,1688,539,990,956,1837,756,269,4719,545,1614,15200
7/22/2018 5:00,1372,1802,578,1063,1015,1960,815,295,4981,558,1687,16126
7/22/2018 6:00,1523,1988,652,1179,1122,2190,916,333,5506,579,1825,17813
7/22/2018 7:00,1583,2070,702,1241,1171,2313,962,353,6004,588,1909,18896
7/22/2018 8:00,1565,2066,713,1244,1183,2338,962,353,6313,584,1915,19236
7/22/2018 9:00,1562,2054,729,1248,1199,2350,956,354,6502,583,1930,19467
7/22/2018 10:00,1542,2044,735,1249,1190,2341,946,351,6560,579,1937,19474
7/22/2018 11:00,1520,2017,730,1238,1179,2331,929,344,6571,576,1926,19361
7/22/2018 12:00,1499,1993,728,1226,1158,2310,908,340,6552,571,1905,19190
7/22/2018 13:00,1491,1991,726,1223,1151,2298,899,337,6536,566,1907,19125
7/22/2018 14:00,1488,1978,722,1210,1152,2309,890,335,6509,563,1896,19052
7/22/2018 15:00,1497,1980,731,1206,1165,2342,891,342,6537,561,1884,19136
7/22/2018 16:00,1541,2018,742,1221,1200,2437,912,357,6596,565,1898,19487
7/22/2018 17:00,1613,2100,755,1268,1265,2606,949,379,6680,569,1944,20128
7/22/2018 18:00,1645,2177,766,1322,1305,2702,982,397,6637,572,2020,20525
7/22/2018 19:00,1608,2155,750,1304,1278,2636,965,391,6478,568,2008,20141
7/22/2018 20:00,1563,2100,725,1270,1238,2546,933,376,6287,563,1972,19573
7/22/2018 21:00,1502,2019,694,1213,1182,2424,898,358,6082,557,1920,18849
7/22/2018 22:00,1408,1897,642,1132,1092,2224,834,321,5749,545,1832,17676
7/22/2018 23:00,1325,1804,592,1068,1007,2030,781,289,5350,539,1738,16523
7/23/2018 0:00,1274,1757,560,1028,960,1924,761,272,5011,541,1674,15762
7/23/2018 1:00,1250,1724,542,1003,933,1863,746,265,4808,539,1639,15312
7/23/2018 2:00,1244,1706,535,990,922,1829,742,263,4689,539,1620,15079
7/23/2018 3:00,1252,1711,534,993,925,1828,746,266,4652,541,1615,15063
7/23/2018 4:00,1285,1757,545,1023,949,1876,772,274,4706,548,1638,15373
7/23/2018 5:00,1372,1882,588,1097,1016,2013,834,302,4984,567,1715,16370
7/23/2018 6:00,1523,2081,667,1217,1136,2252,938,342,5531,594,1857,18138
7/23/2018 7:00,1578,2165,720,1279,1185,2376,985,363,6047,607,1945,19250
7/23/2018 8:00,1556,2163,727,1289,1188,2390,985,361,6362,605,1962,19588
7/23/2018 9:00,1546,2153,735,1297,1200,2389,980,359,6560,606,1986,19811
7/23/2018 10:00,1525,2140,740,1291,1179,2364,969,356,6627,603,1992,19786
7/23/2018 11:00,1509,2110,732,1273,1161,2328,952,350,6643,599,1980,19637
7/23/2018 12:00,1493,2080,723,1257,1137,2306,931,344,6629,597,1957,19454
7/23/2018 13:00,1493,2069,723,1257,1133,2308,923,341,6626,593,1955,19421
7/23/2018 14:00,1509,2055,726,1249,1154,2341,916,343,6611,591,1944,19439
7/23/2018 15:00,1533,2048,738,1244,1186,2405,919,350,6653,591,1928,19595
7/23/2018 16:00,1581,2083,757,1256,1238,2516,941,366,6733,599,1933,20003
7/23/2018 17:00,1663,2180,791,1306,1326,2730,987,396,6869,610,1983,20841
7/23/2018 18:00,1713,2275,823,1372,1388,2872,1028,422,6902,619,2068,21482
7/23/2018 19:00,1690,2264,814,1357,1376,2827,1020,421,6774,617,2065,21225
7/23/2018 20:00,1658,2217,793,1323,1351,2749,994,409,6601,613,2031,20739
7/23/2018 21:00,1605,2132,763,1263,1303,2628,962,394,6392,606,1976,20024
7/23/2018 22:00,1520,2006,709,1179,1225,2434,903,360,6067,593,1884,18880
7/23/2018 23:00,1447,1913,660,1115,1151,2250,856,330,5693,586,1793,17794
7/24/2018 0:00,1298,1737,627,979,1029,2066,740,309,5318,552,1601,16256
7/24/2018 1:00,1267,1684,603,944,990,1977,710,293,5098,544,1558,15668
7/24/2018 2:00,1245,1654,586,922,968,1917,693,284,4932,540,1530,15271
7/24/2018 3:00,1236,1641,574,913,959,1883,686,279,4840,538,1513,15062
7/24/2018 4:00,1242,1643,569,917,963,1881,692,279,4802,538,1511,15037
7/24/2018 5:00,1262,1672,579,937,982,1903,705,289,4858,543,1527,15257
7/24/2018 6:00,1285,1726,592,968,1012,1944,733,302,4940,552,1562,15616
7/24/2018 7:00,1305,1771,597,999,1032,1941,770,310,5017,560,1591,15893
7/24/2018 8:00,1359,1836,616,1034,1075,2003,826,322,5200,568,1621,16460
7/24/2018 9:00,1396,1883,640,1079,1115,2089,873,334,5422,580,1679,17090
7/24/2018 10:00,1408,1902,657,1093,1131,2129,886,340,5614,581,1697,17438
7/24/2018 11:00,1408,1903,666,1098,1134,2152,886,341,5728,577,1695,17588
7/24/2018 12:00,1405,1895,671,1094,1127,2164,875,339,5773,572,1694,17609
7/24/2018 13:00,1394,1883,673,1091,1121,2176,859,337,5782,568,1688,17572
7/24/2018 14:00,1395,1869,674,1083,1124,2185,849,334,5767,563,1681,17524
7/24/2018 15:00,1413,1878,683,1087,1142,2217,854,339,5786,561,1685,17645
7/24/2018 16:00,1464,1925,700,1112,1184,2310,878,354,5836,563,1709,18035
7/24/2018 17:00,1543,2013,738,1169,1259,2492,915,378,5982,569,1768,18826
7/24/2018 18:00,1557,2069,753,1214,1293,2563,934,395,6101,570,1833,19282
7/24/2018 19:00,1510,2030,734,1193,1254,2495,907,389,6051,562,1824,18949
7/24/2018 20:00,1455,1969,709,1166,1207,2407,863,374,5955,556,1808,18469
7/24/2018 21:00,1391,1890,681,1119,1150,2302,820,359,5829,552,1767,17860
7/24/2018 22:00,1309,1786,634,1056,1072,2135,754,325,5571,540,1706,16888
7/24/2018 23:00,1237,1704,585,1003,996,1967,704,292,5246,531,1644,15909
7/25/2018 0:00,1211,1668,541,965,935,1813,707,267,4910,531,1592,15140
7/25/2018 1:00,1189,1643,523,948,908,1751,695,258,4738,528,1576,14757
7/25/2018 2:00,1184,1632,517,943,899,1719,691,256,4636,528,1572,14577
7/25/2018 3:00,1193,1646,516,953,901,1719,697,258,4608,531,1578,14600
7/25/2018 4:00,1226,1702,526,988,924,1766,727,266,4676,538,1610,14949
7/25/2018 5:00,1315,1836,569,1071,992,1903,791,295,4970,559,1697,15998
7/25/2018 6:00,1463,2052,646,1199,1104,2152,900,338,5519,588,1846,17807
7/25/2018 7:00,1527,2159,699,1268,1155,2282,961,363,6037,604,1946,19001
7/25/2018 8:00,1507,2163,701,1276,1151,2293,972,363,6364,605,1963,19358
7/25/2018 9:00,1470,2149,694,1279,1133,2254,977,361,6543,606,1977,19443
7/25/2018 10:00,1437,2146,695,1283,1105,2224,967,357,6608,605,1978,19405
7/25/2018 11:00,1420,2127,686,1275,1082,2184,952,351,6623,601,1971,19272
7/25/2018 12:00,1409,2105,681,1263,1065,2166,936,344,6612,599,1954,19134
7/25/2018 13:00,1408,2093,684,1257,1067,2170,934,342,6608,595,1953,19111
7/25/2018 14:00,1431,2078,693,1244,1084,2214,933,345,6594,593,1946,19155
7/25/2018 15:00,1479,2073,712,1241,1124,2300,939,353,6627,594,1937,19379
7/25/2018 16:00,1556,2110,741,1263,1193,2450,966,371,6704,603,1952,19909
7/25/2018 17:00,1667,2214,793,1329,1297,2707,1017,402,6867,615,2012,20920
7/25/2018 18:00,1713,2300,830,1384,1359,2850,1054,428,6905,621,2086,21530
7/25/2018 19:00,1679,2280,819,1366,1343,2801,1041,428,6780,616,2074,21227
7/25/2018 20:00,1630,2228,788,1325,1308,2699,1007,413,6612,610,2038,20658
7/25/2018 21:00,1560,2139,752,1259,1252,2558,970,397,6402,601,1973,19863
7/25/2018 22:00,1466,2005,692,1172,1166,2344,905,362,6059,586,1880,18637
7/25/2018 23:00,1384,1901,634,1102,1085,2139,846,327,5637,575,1782,17412
7/26/2018 0:00,1305,1802,583,1039,1007,1976,779,286,5176,548,1694,16195
7/26/2018 1:00,1275,1757,563,1010,974,1907,755,274,4955,541,1654,15665
7/26/2018 2:00,1266,1732,551,995,962,1869,747,272,4834,539,1632,15399
7/26/2018 3:00,1271,1729,547,994,962,1860,749,272,4782,541,1622,15329
7/26/2018 4:00,1302,1769,557,1019,979,1901,772,280,4829,547,1643,15598
7/26/2018 5:00,1389,1886,598,1089,1042,2029,832,307,5094,565,1716,16547
7/26/2018 6:00,1542,2086,675,1204,1148,2261,938,348,5614,594,1855,18265
7/26/2018 7:00,1603,2179,728,1266,1195,2379,988,370,6112,608,1942,19370
7/26/2018 8:00,1580,2175,737,1270,1200,2384,990,370,6406,605,1950,19667
7/26/2018 9:00,1556,2159,740,1272,1194,2355,994,369,6583,604,1964,19790
7/26/2018 10:00,1524,2146,743,1270,1177,2323,984,364,6641,601,1968,19741
7/26/2018 11:00,1504,2119,737,1258,1161,2282,969,356,6642,597,1956,19581
7/26/2018 12:00,1481,2087,728,1243,1142,2264,948,349,6630,592,1937,19401
7/26/2018 13:00,1474,2077,723,1238,1135,2266,936,344,6617,586,1935,19331
7/26/2018 14:00,1480,2058,724,1224,1142,2291,925,344,6591,582,1921,19282
7/26/2018 15:00,1500,2047,734,1221,1164,2354,924,350,6625,579,1907,19405
7/26/2018 16:00,1553,2079,752,1234,1209,2469,946,365,6693,584,1917,19801
7/26/2018 17:00,1639,2161,780,1279,1293,2666,985,390,6803,590,1962,20548
7/26/2018 18:00,1674,2230,802,1329,1344,2772,1016,413,6787,593,2034,20994
7/26/2018 19:00,1638,2196,788,1307,1322,2710,996,409,6640,587,2020,20613
7/26/2018 20:00,1588,2130,761,1269,1282,2607,958,394,6454,579,1983,20005
7/26/2018 21:00,1519,2032,727,1206,1223,2468,917,376,6234,570,1923,19195
7/26/2018 22:00,1418,1899,669,1122,1131,2254,847,340,5889,554,1829,17952
7/26/2018 23:00,1332,1795,615,1056,1046,2050,790,306,5476,545,1731,16742
7/27/2018 0:00,1277,1726,570,1006,979,1925,755,281,5112,539,1655,15825
7/27/2018 1:00,1247,1686,548,979,945,1849,736,269,4882,534,1621,15296
7/27/2018 2:00,1235,1663,535,965,930,1800,729,264,4742,532,1602,14997
7/27/2018 3:00,1236,1661,528,966,929,1787,730,263,4685,533,1596,14914
7/27/2018 4:00,1265,1697,534,993,946,1823,753,270,4721,540,1616,15158
7/27/2018 5:00,1348,1811,574,1065,1004,1949,811,297,4983,559,1688,16089
7/27/2018 6:00,1493,1999,648,1182,1109,2182,911,335,5507,588,1825,17779
7/27/2018 7:00,1554,2082,700,1242,1159,2309,959,357,6010,601,1909,18882
7/27/2018 8:00,1544,2081,710,1248,1172,2338,962,359,6319,599,1920,19252
7/27/2018 9:00,1548,2073,725,1254,1190,2354,963,363,6519,599,1944,19532
7/27/2018 10:00,1534,2069,733,1259,1187,2349,957,362,6586,597,1953,19586
7/27/2018 11:00,1521,2049,730,1251,1181,2339,945,356,6599,595,1943,19509
7/27/2018 12:00,1506,2028,727,1238,1163,2319,927,352,6583,591,1923,19357
7/27/2018 13:00,1500,2023,725,1238,1155,2308,919,348,6565,588,1925,19294
7/27/2018 14:00,1499,2011,722,1231,1156,2316,910,347,6534,585,1917,19228
7/27/2018 15:00,1513,2012,732,1230,1172,2349,910,353,6558,584,1901,19314
7/27/2018 16:00,1556,2046,744,1242,1210,2444,930,367,6613,589,1909,19650
7/27/2018 17:00,1624,2118,757,1286,1271,2601,961,387,6691,596,1948,20240
7/27/2018 18:00,1650,2184,765,1332,1308,2689,989,403,6638,601,2013,20572
7/27/2018 19:00,1608,2156,747,1308,1278,2618,969,396,6475,595,1998,20148
7/27/2018 20:00,1559,2095,719,1268,1235,2523,935,379,6283,586,1962,19544
7/27/2018 21:00,1495,2006,685,1204,1174,2396,899,359,6070,576,1909,18773
7/27/2018 22:00,1401,1878,632,1119,1084,2191,833,321,5733,558,1820,17570
7/27/2018 23:00,1319,1781,581,1053,1000,1993,779,288,5332,548,1726,16400
7/28/2018 0:00,1267,1747,550,1021,959,1889,761,272,4987,546,1670,15669
7/28/2018 1:00,1243,1715,532,998,933,1829,747,264,4788,543,1638,15230
7/28/2018 2:00,1237,1697,526,987,923,1798,743,263,4671,543,1622,15010
7/28/2018 3:00,1246,1706,526,992,925,1800,748,266,4638,546,1621,15014
7/28/2018 4:00,1278,1757,537,1024,949,1851,775,275,4698,554,1648,15346
7/28/2018 5:00,1366,1888,582,1101,1016,1991,839,303,4984,573,1730,16373
7/28/2018 6:00,1519,2100,662,1224,1135,2233,946,344,5543,600,1878,18184
7/28/2018 7:00,1577,2187,716,1284,1183,2356,994,366,6066,613,1967,19309
7/28/2018 8:00,1558,2181,722,1286,1180,2365,996,365,6381,610,1978,19622
7/28/2018 9:00,1553,2167,727,1286,1180,2352,993,363,6571,605,1996,19793
7/28/2018 10:00,1520,2151,731,1278,1152,2311,979,360,6626,599,1996,19703
7/28/2018 11:00,1502,2117,721,1261,1131,2268,957,354,6628,594,1977,19510
7/28/2018 12:00,1487,2081,713,1246,1114,2247,932,348,6616,588,1948,19320
7/28/2018 13:00,1487,2070,711,1240,1111,2246,926,344,6602,583,1938,19258
7/28/2018 14:00,1493,2055,716,1224,1134,2297,919,347,6590,580,1923,19278
7/28/2018 15:00,1518,2053,730,1222,1167,2365,922,354,6632,579,1908,19450
7/28/2018 16:00,1571,2092,749,1241,1223,2486,945,370,6715,586,1916,19894
7/28/2018 17:00,1656,2181,785,1293,1318,2709,989,400,6869,595,1964,20759
7/28/2018 18:00,1706,2267,819,1357,1385,2857,1028,426,6922,601,2046,21414
7/28/2018 19:00,1683,2248,813,1340,1376,2818,1019,426,6805,597,2041,21166
7/28/2018 20:00,1650,2200,793,1303,1353,2745,992,415,6639,593,2010,20693
7/28/2018 21:00,1596,2113,765,1242,1306,2629,960,401,6438,585,1957,19992
7/28/2018 22:00,1510,1983,711,1159,1228,2440,900,368,6115,572,1868,18854
7/28/2018 23:00,1433,1885,660,1092,1151,2251,846,336,5723,564,1776,17717
7/29/2018 0:00,1362,1820,612,1056,1077,2108,806,304,5339,564,1716,16764
7/29/2018 1:00,1334,1782,591,1031,1044,2041,790,294,5123,561,1681,16272
7/29/2018 2:00,1326,1764,581,1017,1032,2001,785,292,4997,561,1662,16018
7/29/2018 3:00,1331,1767,577,1018,1031,1992,788,293,4941,563,1656,15957
7/29/2018 4:00,1362,1806,586,1044,1048,2029,809,300,4978,569,1677,16208
7/29/2018 5:00,1445,1919,625,1112,1106,2145,861,327,5221,586,1749,17096
7/29/2018 6:00,1591,2100,699,1222,1209,2354,948,366,5709,610,1879,18687
7/29/2018 7:00,1647,2182,749,1277,1250,2467,988,387,6188,622,1958,19715
7/29/2018 8:00,1630,2182,760,1284,1255,2484,992,386,6478,619,1973,20043
7/29/2018 9:00,1622,2173,769,1292,1260,2494,993,385,6675,617,2002,20282
7/29/2018 10:00,1587,2156,771,1285,1241,2458,979,379,6732,612,2000,20200
7/29/2018 11:00,1563,2120,759,1268,1220,2420,956,368,6724,606,1979,19983
7/29/2018 12:00,1541,2080,745,1247,1192,2385,932,359,6687,600,1950,19718
7/29/2018 13:00,1535,2063,734,1235,1175,2371,922,351,6652,594,1939,19571
7/29/2018 14:00,1530,2042,728,1214,1178,2380,913,348,6606,589,1920,19448
7/29/2018 15:00,1541,2023,735,1203,1188,2423,908,353,6626,588,1899,19487
7/29/2018 16:00,1573,2041,746,1205,1216,2504,917,367,6668,592,1894,19723
7/29/2018 17:00,1631,2099,768,1233,1284,2669,939,392,6762,598,1923,20298
7/29/2018 18:00,1663,2163,793,1283,1337,2775,967,416,6777,603,1990,20767
7/29/2018 19:00,1628,2133,778,1263,1320,2713,952,411,6633,598,1977,20406
7/29/2018 20:00,1587,2077,756,1227,1290,2622,927,399,6447,593,1940,19865
7/29/2018 21:00,1542,2009,732,1180,1253,2518,909,385,6246,587,1896,19257
7/29/2018 22:00,1475,1910,691,1114,1193,2373,865,357,5974,576,1818,18346
7/29/2018 23:00,1409,1827,651,1056,1128,2224,820,331,5664,569,1730,17409
7/30/2018 0:00,1211,1667,528,961,926,1796,718,271,4905,536,1586,15105
7/30/2018 1:00,1188,1640,512,945,898,1735,705,261,4732,532,1572,14720
7/30/2018 2:00,1183,1629,506,940,887,1703,701,259,4631,532,1568,14539
7/30/2018 3:00,1191,1643,505,950,889,1704,707,260,4603,535,1575,14562
7/30/2018 4:00,1224,1699,514,985,913,1751,736,269,4669,542,1606,14908
7/30/2018 5:00,1313,1831,556,1068,982,1888,799,297,4960,562,1692,15948
7/30/2018 6:00,1462,2047,633,1195,1098,2138,906,342,5510,592,1841,17764
7/30/2018 7:00,1525,2156,684,1262,1148,2263,967,368,6022,608,1939,18942
7/30/2018 8:00,1504,2159,684,1268,1146,2266,979,368,6345,609,1955,19283
7/30/2018 9:00,1467,2142,675,1267,1142,2225,986,367,6528,612,1965,19376
7/30/2018 10:00,1433,2136,674,1271,1115,2196,976,363,6597,611,1966,19338
7/30/2018 11:00,1414,2118,667,1264,1094,2158,962,358,6619,608,1958,19220
7/30/2018 12:00,1395,2097,664,1249,1073,2141,945,351,6613,606,1941,19075
7/30/2018 13:00,1396,2088,669,1242,1076,2152,943,350,6616,602,1943,19077
7/30/2018 14:00,1422,2069,679,1231,1092,2197,941,353,6605,600,1933,19122
7/30/2018 15:00,1472,2061,700,1230,1129,2283,948,362,6638,600,1929,19352
7/30/2018 16:00,1554,2101,731,1252,1195,2439,975,380,6720,609,1947,19903
7/30/2018 17:00,1671,2212,787,1319,1295,2700,1023,412,6883,620,2009,20931
7/30/2018 18:00,1719,2300,824,1376,1357,2846,1059,439,6921,627,2083,21551
7/30/2018 19:00,1685,2282,813,1357,1343,2797,1047,438,6798,622,2071,21253
7/30/2018 20:00,1637,2229,781,1316,1312,2699,1014,423,6629,616,2032,20688
7/30/2018 21:00,1568,2136,744,1251,1260,2562,978,406,6417,606,1966,19894
7/30/2018 22:00,1474,2002,684,1165,1177,2352,914,371,6076,592,1871,18678
7/30/2018 23:00,1392,1897,628,1095,1097,2150,854,336,5656,580,1773,17458
7/31/2018 0:00,1308,1796,578,1034,1007,1978,784,287,5181,549,1690,16192
7/31/2018 1:00,1277,1749,559,1004,972,1907,759,275,4956,542,1649,15649
7/31/2018 2:00,1266,1722,547,987,958,1867,750,273,4834,539,1627,15370
7/31/2018 3:00,1270,1718,542,986,958,1857,750,273,4781,541,1617,15293
7/31/2018 4:00,1301,1757,552,1012,976,1898,773,281,4825,548,1637,15560
7/31/2018 5:00,1387,1873,593,1083,1040,2025,832,309,5089,567,1709,16507
7/31/2018 6:00,1538,2069,668,1199,1145,2254,936,350,5603,596,1849,18207
7/31/2018 7:00,1600,2166,721,1265,1193,2372,985,372,6100,611,1935,19320
7/31/2018 8:00,1576,2164,730,1269,1199,2381,987,372,6392,609,1943,19622
7/31/2018 9:00,1554,2152,731,1267,1197,2355,993,373,6569,610,1951,19752
7/31/2018 10:00,1518,2135,733,1258,1174,2325,983,367,6625,606,1952,19676
7/31/2018 11:00,1489,2110,725,1245,1153,2282,969,358,6632,602,1941,19506
7/31/2018 12:00,1470,2081,714,1235,1124,2246,948,350,6613,598,1925,19304
7/31/2018 13:00,1465,2073,705,1234,1112,2235,937,342,6593,592,1928,19216
7/31/2018 14:00,1470,2056,700,1221,1119,2246,926,339,6558,587,1918,19140
7/31/2018 15:00,1492,2044,713,1218,1143,2303,925,346,6590,584,1909,19267
7/31/2018 16:00,1549,2075,734,1232,1191,2435,948,362,6662,589,1921,19698
7/31/2018 17:00,1638,2157,768,1278,1279,2654,988,388,6787,596,1968,20501
7/31/2018 18:00,1677,2231,794,1331,1336,2771,1021,412,6782,600,2042,20997
7/31/2018 19:00,1643,2204,781,1311,1318,2714,1004,410,6639,595,2028,20647
7/31/2018 20:00,1596,2142,755,1275,1283,2613,968,396,6458,587,1991,20064
7/31/2018 21:00,1530,2049,722,1214,1229,2474,929,378,6239,578,1931,19273
